sid,sname,preview_url,album_art,duration
76053,Hotel Throw Down,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/20/a6/39/20a63918-e4af-3c49-ed41-e491af7d9931/mzaf_6424274072161673475.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,175120
76052,Old Friend Marcus,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b9/80/3c/b9803c44-2f91-7bad-36d6-2c7858b7c1f9/mzaf_353130499059169506.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,93053
76054,Warehouse Smack Down,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e9/87/9a/e9879a24-0796-53ee-51e0-e3e110a78946/mzaf_16709738767501631996.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,163787
76056,Membership Revoked,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/14/d5/97/14d597f6-8c02-c99d-f9b1-de2e694e3e77/mzaf_5210438467401098410.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,124400
76057,Unfortunate Priest,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d1/c0/1b/d1c01bce-1a46-d151-6b8d-6ffa551add88/mzaf_13594797225608569444.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,107734
76058,Dock Shootout,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/16/4a/c3/164ac34b-b419-093b-01c7-249bc7bb6ee7/mzaf_2233317496833953952.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,162187
76059,No More Guns,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e6/78/6b/e6786b1c-1da9-bc2e-2bf5-e32e1b03b6b0/mzaf_17219904549388241.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,125320
76060,Be Seeing You,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bd/50/99/bd5099c4-c502-d956-15c8-54b0989683ea/mzaf_3378654822891117982.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,217640
76055,Who You Talkin' To Man?,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/36/90/e2/3690e271-5ceb-9df1-e4c5-cf7a5aedaa60/mzaf_8229303213984143846.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,281396
44117,Top Gun Anthem,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/b7/60/65b760e1-d867-db5d-154d-583ec450cd49/mzaf_18252786339056399288.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,253333
819,Lead Me On,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d2/2d/ac/d22dacda-244d-b189-8c65-93b1b50634be/mzaf_16354224670997123345.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,227600
820,Hot Summer Nights,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/28/09/e7/2809e704-555a-4447-c5d5-fe05b08c5b03/mzaf_17671129970018321792.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,218693
821,Heaven In Your Eyes,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/63/ef/9e/63ef9e1e-708d-25f7-3370-9d9798440d8c/mzaf_2796840918516336923.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,244800
51369,Playing With the Boys,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d4/83/80/d483802c-538a-7331-d1e1-22906b25bd97/mzaf_3312266808039304767.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,239267
825,Destination Unknown,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ee/94/2c/ee942c3b-01e1-df8b-c0b1-d43c37e5ee0c/mzaf_2808185172011208772.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,228333
827,Great Balls Of Fire,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ce/b8/c3/ceb8c3fd-f675-c2a0-10df-eef84cdb7bc6/mzaf_15107091071870745791.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/61/bd/20/61bd203e-59a8-b992-e422-56085a628a0d/21UMGIM65825.rgb.jpg/88x88bb.jpg,111536
828,(Sittin' On) The Dock of the Bay,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/af/5a/bc/af5abc2a-cbaa-56e3-7ceb-4cf2fde4787a/mzaf_9053911534828115923.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/55/99/e2/mzi.sinzddog.jpg/88x88bb.jpg,166827
829,You've Lost That Lovin' Feeling,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/29/66/422966e6-0e97-bdc0-c914-7f02040ea38b/mzaf_3511843947914334735.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,225267
44116,Through the Fire,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/96/f1/f5/96f1f5e6-ef3a-c831-b2ef-659fafec9e67/mzaf_1983009600902214543.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,225840
73488,Danger Zone,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/84/ce/ad/84ceadc1-f8e6-b0fc-2850-8d8254340650/mzaf_2204285353260886850.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,216133
44118,Memories,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/1d/c6/e51dc614-8768-ff4e-75a9-1774fb1a4a80/mzaf_3953975493700299051.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,176667
822,Mighty Wings,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3d/2a/5e/3d2a5e15-7114-d2a2-0ac3-81ceaede36b8/mzaf_430224280434499826.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,231040
127839,"Take My Breath Away (Love Theme from ""Top Gun"")",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/48/db/90/48db906e-0059-84c7-b528-c8fec8c53a09/mzaf_7140012511436448132.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,255733
219173,"Playing With the Boys (12"" Version)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ed/0a/a4/ed0aa4a5-7a7d-15d1-66b3-95152a5a3cc1/mzaf_17127709213758893654.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/2f/27/812f27f8-4c88-7b16-8a54-5113fa169781/dj.jvcruggi.jpg/88x88bb.jpg,401427
17963,Can't Fight This Feeling,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1a/49/bc/1a49bcbb-8b9a-528f-1021-78139ac5ae6a/mzaf_13031715770746372130.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Features115/v4/2a/b6/87/2ab68707-f83a-ea2d-a33e-53bff1d4b0ee/dj.kopycabz.jpg/88x88bb.jpg,294773
56264,Broken Wings,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/8f/0e/e48f0e54-5c0c-5245-f0da-1c48ad4d3fa5/mzaf_15294832446165436663.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/10/ba/dc/10badcf7-1e8d-fe26-1bff-8cb07cbd4962/mzi.vpqvxfya.jpg/88x88bb.jpg,284493
61558,Nothing's Gonna Stop Us Now,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d2/11/f3/d211f39a-da33-e989-e6fd-8bfc506c9401/mzaf_14557339644148964063.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/e9/f9/22/e9f92236-bb5b-7e84-0f9f-af6825c94550/603497853984.jpg/88x88bb.jpg,270333
219175,The Power of Love,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bb/e7/cb/bbe7cb6d-bd42-e719-3931-6df9a48fe24d/mzaf_10234298922564799110.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/84/73/57/mzi.vzrgunmp.jpg/88x88bb.jpg,268200
102238,Soar,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2e/c9/6c/2ec96c67-819c-1897-0ec4-5688bd2b1919/mzaf_7392384094549503619.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Features115/v4/48/54/c8/4854c8db-36ed-4c5b-3c09-9739b570d93e/dj.gctnwros.jpg/88x88bb.jpg,285440
102239,When The Saints Go Marchin' In,https://p.scdn.co/mp3-preview/34f2b62c2c2acc95948ad1b2f668ddcba9414745?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851bb4af72a206d4e1355123adf,221000
102240,I Know It's a Sin,https://audio-ssl.itunes.apple.com/itunes-assets/Music4/v4/51/4e/92/514e92a9-a5e8-b451-851e-fd81893b3040/mzaf_5444766152103242363.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/b9/25/c5/b925c53e-cd71-1c8c-bfba-e5c36c4ec4bf/889845436317.jpg/88x88bb.jpg,151253
11618,This Masquerade,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/31/c3/ae/31c3ae63-4934-805a-aee4-5acb152abf05/mzaf_6432090149929224359.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/y2005/m05/d13/h17/s06.upcthkbg.jpg/88x88bb.jpg,483133
9809,Jesus Children of America,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/da/65/92/da6592ab-956f-2ae1-2b18-26ed4dcbfbd9/mzaf_2759973099639607480.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/ff/c2/5f/ffc25f04-cb3b-b56e-dd28-8b77ae63e613/00602537070824.rgb.jpg/88x88bb.jpg,250157
4382,Higher Ground,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e3/3a/34/e33a34da-6925-17de-46bf-d478b465deaf/mzaf_8864022368751442855.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485148d6f968be4a8cb9c44dc0d3,224000
11619,Morning Morning,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ba/64/18/ba64181a-bf8b-c4b0-2f81-4d26e19f46e8/mzaf_9511485216943143413.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851ba996345e387d47a5a66cce1,137666
102243,A Young Man (Young Man Blues),,https://i.scdn.co/image/ab67616d00004851dc0d81b55249f4e65495b6d0,88840
11830,"lord, don't move that mountain",,,0
2249,Feelin' Alright,https://p.scdn.co/mp3-preview/71b8a37311aea5a005dbf1a1e0d73447ba23898c?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851251af409a65553f473e3e142,254560
5605,A Father's Way (Single Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0e/bd/56/0ebd5679-b0ce-d69c-38da-6265c5c08ac1/mzaf_13889384070439411629.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/9d/f2/25/mzi.eszwizgb.jpg/88x88bb.jpg,281987
5734,Bridge Over Troubled Water,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/54/1b/02/541b02f2-d079-4d29-5543-f8d1b78d40ce/mzaf_11390017253279010954.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/bf/7c/92/bf7c925f-b8da-c6d2-e5fc-5eba7ec11e7f/mzi.yxgglxgq.jpg/88x88bb.jpg,436372
102244,She'll Be Coming Round The Mountain,,,0
102237,Keep Your Eye On The Sparrow (Baretta's Theme),,,0
11641,Every Breath You Take,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/19/ed/bc/19edbcdf-4697-05f8-da26-cbd386e72979/mzaf_7610360472969090017.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/b6/9b/5e/mzi.dzjptowv.tif/88x88bb.jpg,167566
15641,Pursuit of Happiness (Nightmare) [feat. MGMT & Ratatat],https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1d/fd/57/1dfd574a-ebc3-4e23-ea15-a165ed4eb3f0/mzaf_2547316282385074193.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/57/ce/57/57ce5795-ddaa-d4e4-537b-0aba7f628fdb/00602527210391.rgb.jpg/88x88bb.jpg,295293
12444,Lord Don't Move That Mountain,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/21/86/4d/21864d27-0fad-807a-8e36-26a93b68faf1/mzaf_144299521139241249.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/d9/23/c5/d923c5ff-362e-3be8-0782-c2d28408b000/00008811200329.rgb.jpg/88x88bb.jpg,179067
15906,"Opening (From ""The Pursuit of Happyness"")",,,0
9746,Opening,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,189533
43718,Being Stupid,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,99200
43719,Running,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,90960
43720,Trouble At Home,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,90800
43721,Rubiks Cube Taxi,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,113173
43722,Park Chase,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,149866
43723,Linda Leaves,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,242760
43724,Night At Police Station,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,96600
43725,Possibly,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,105066
43726,Where's My Shoe,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,260306
43727,To The Game / Touchdown,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,97426
43728,Locked Out,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,140640
43729,Dinosaurs,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,160400
43730,Homeless,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,115160
13787,Happyness,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,230840
5815,Welcome Chris,,https://i.scdn.co/image/ab67616d0000485105f1365b51796ff70489c582,225293
100767,My Favorite Things,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/97/7b/f1/977bf12e-53db-22f0-450c-6cc0379288a0/mzaf_6540542602232601055.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a0/ed/16/a0ed16c5-87b6-10cd-c528-baa75475d1bb/20CRGIM25364.rgb.jpg/88x88bb.jpg,140893
79129,Sky Blue and Black,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/42/0f/70/420f707e-becf-1c24-fb15-2aff18fa5954/mzaf_2008830372489864193.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/78/00/e8/mzi.bqpwmstr.jpg/88x88bb.jpg,367287
195347,Fanfare Charge (Chicago Bulls Stadium Organ Version),https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/d5/35/0f/d5350f54-5dea-9c53-ba4d-360d6f347ef5/mzaf_2933116139618036145.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485133051caed5746438049252d4,19755
22233,Top Of The World,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3a/0c/07/3a0c079d-6e0b-4d0d-1d0e-424361c08b1e/mzaf_16998960330885421339.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851dbea3d220fb9ea483a40a335,179173
195368,Blackout,,,0
17751,Don't Stand So Close to Me,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/f5/0b/85/f50b852e-4d5f-a40d-4f93-ec18997c0253/mzaf_7864148530230765209.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e6/f5/61/e6f561a4-4b4e-e216-ef90-dce53711e14a/07UMGIM06617.rgb.jpg/88x88bb.jpg,241733
332989,The Monkeys Theme (Single),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ac/47/9c/ac479c9f-d67e-dfab-ed52-77d0f66e017c/mzaf_12885894587650581813.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music4/v4/04/0b/23/040b238e-5c8c-46a6-4ff6-f62227f24ef9/the-monkees.jpg/88x88bb.jpg,50670
49153,Shiny Happy People,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b4/2e/ff/b42eff0c-3541-dafa-6edb-96ce47e34d06/mzaf_11623517319759607963.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/2b/24/23/2b24235a-8006-16df-a745-026ae0a45456/00888072019270.rgb.jpg/88x88bb.jpg,226707
122596,Jah Jah Why?,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1a/62/5a/1a625a61-d7d1-f950-a7a7-24e31d1ecfc6/mzaf_14578307256379155563.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music22/v4/7b/7a/d3/7b7ad34e-3222-9b81-da9a-b8bd522e278e/191018090791.jpg/88x88bb.jpg,285067
10657,Into Your Arms,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3d/14/d5/3d14d5dd-1aab-061b-c858-3c6b3bedae7d/mzaf_5001435805787495669.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/e3/68/da/e368da03-b67c-3b17-2a7c-b7603c87aefd/809236149404.png/88x88bb.jpg,164706
82590,My Guy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/e9/9c/36e99cfc-2148-1046-8ede-11e7d2863549/mzaf_13070983437965270454.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/5c/97/d1/5c97d1a2-84f0-0c1c-560d-f746aef8c28e/08UMGIM28599.rgb.jpg/88x88bb.jpg,169067
286023,I Dream of Jeannie,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ce/20/31/ce203147-12d7-3d73-5b5b-c5853070cdb3/mzaf_17018383227174398184.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/19/40/32/mzi.fqrgjdky.jpg/88x88bb.jpg,78547
332990,The Odd Couple,https://p.scdn.co/mp3-preview/7c1e7854630d58f7c477d4c9e6378fb9d1594033?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d0000485133b8266fd4ac570b7f42cc07,76933
82593,"Girl, You'll Be a Woman Soon",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/95/0e/74/950e74f5-426e-515a-e447-c00019951ee4/mzaf_17739403001847332057.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/ae/c4/e2/aec4e231-35ae-c9d5-4b4a-15b76a8776c7/00602557277791.rgb.jpg/88x88bb.jpg,179814
82595,New York Minute,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0b/48/d9/0b48d985-2715-1af9-9b53-c3355d52b5b5/mzaf_1568834479986829676.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851a6c99907120765303d628bda,395400
82594,"What's The Frequency, Kenneth?",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/e4/59/cfe45983-f327-c147-3c2e-0b10825f8d8e/mzaf_16913800625896966446.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/cc/fd/41/ccfd41fd-58cf-e8d4-738a-ac76809557a2/FIXIMG00602435438672.rgb.jpg/88x88bb.jpg,241160
200546,Delta Dusk,https://p.scdn.co/mp3-preview/6fddb8f5a0dee8238a2774b25f371c2904b90973?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d0000485105f3600a7ea69b16e4f6bf36,156000
67091,The Lion Sleeps Tonight (Wimoweh),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e7/04/8a/e7048a8c-f6a0-d982-ff73-aeea6ed9f589/mzaf_9060343215969619509.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/55/9f/e4/559fe41c-38c1-a1c2-480f-7f6d982dc32d/mzi.lptzogex.jpg/88x88bb.jpg,161200
256984,"The River Kwai March Colonel Bogey March (feat. William Holden, Alec Guinness & Jack Hawkins)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/39/9e/10/399e1083-a970-76bf-d861-ff6fc88fd09a/mzaf_13409681484209754654.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music49/v4/9c/b5/fd/9cb5fde9-04d9-7d34-6388-0a48d01d2001/the-bridge-on-the-river-kwai.jpg/88x88bb.jpg,147600
82599,"Theme From ""Shaft""",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8d/d5/c1/8dd5c1bd-0e44-e786-8b81-67710d7955cc/mzaf_6043626668757312585.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048512c13019d352d1f7cb263dfe7,196160
6900,Get Down Tonight,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/62/f5/67/62f567f3-606c-9093-d769-a3feaefeb958/mzaf_5129663120075480300.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/ec/d8/a4/ecd8a472-9349-e467-abf4-0e28bb94b146/081227094065.jpg/88x88bb.jpg,191867
82600,You're a Big Boy Now (Remastered),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/80/02/f1/8002f10b-82d5-76b9-764b-99c6da382390/mzaf_16867280449154151932.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/44/a5/0d/mzi.rgbtbkqi.jpg/88x88bb.jpg,167980
37591,Ebony and Ivory,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/92/9a/9a/929a9a64-252a-c837-a40b-3843ca00d347/mzaf_16689386362559095691.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/37/94/78/3794786f-7af4-28e6-af1d-f6410b44d9cf/10CMGIM00097.rgb.jpg/88x88bb.jpg,220773
88799,There and Then,https://audio-ssl.itunes.apple.com/itunes-assets/Music/18/c7/ea/mzm.osryvkzs.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/3a/90/2c/mzi.ugscfthq.tif/88x88bb.jpg,190187
82601,Take a Bow,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/99/45/c1/9945c11a-bced-2c3d-6004-154466f6d2f8/mzaf_4512550960787447073.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/2e/ea/4d/2eea4d57-8c5b-8961-1541-40c3adf571b8/dj.ckcxloql.jpg/88x88bb.jpg,321360
121259,"Rigoletto, Act 1: Questa o quella",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a8/bb/a7/a8bba7d5-6689-74f7-68b6-767a7368c58c/mzaf_1180429532879613908.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/22/55/9f/22559f0b-cd8f-c20f-e8bd-e12c14ac4847/09UMGIM05689.rgb.jpg/88x88bb.jpg,110853
82602,Singin' In the Rain,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c8/53/54/c8535419-5b94-164d-75cc-7c6a97e95505/mzaf_408560150398529979.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/7b/53/21/7b5321f2-42ef-c0bf-3f9a-2cf25482fa58/794043185649.jpg/88x88bb.jpg,294067
82603,I Go Blind,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3a/50/76/3a507643-c353-3995-be80-1fc263ded644/mzaf_9309592652222824382.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/24/fd/3b/mzi.mwaebzpb.jpg/88x88bb.jpg,188775
204010,Angel of the Morning,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/81/72/cc/8172cc84-4379-eb14-4554-ee5e21f7a04c/mzaf_6159188595361037912.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Features4/v4/9b/22/8f/9b228f56-3a8d-c1de-c913-58730172bddc/dj.eebqzjdz.jpg/88x88bb.jpg,255120
